title,description,author,published_date,prep_time,cooking_time,total_time,difficulty,servings,ingredients,instructions,tags,url,image_url
Multigrain Roti – The Sri Lankan Style Multigrain Pol Roti,"Multigrain Roti - Sri Lankan Style pol roti, Sri Lankan toddler food ideas, Sri Lankan healthy Roti recipes, Kids healthy recipes Sri Lanka",written byAmila Gamage Wickramarachchi,"February 28, 2017",,,,,,"for the same pol roti recipe to get different flavours. So, this multigrain roti is another experiment in my Sri Lankan kitchen. Hope you’ll like it too. Also don’t forget to look at more info about toasters as it is a must have in any kitchen.Now we have 3 members at our home. But, the truth is I don’t specially cook for my son. After he reached age one, I started introducing him our same food. But, I adjust our cooking to suit with his nutrient needs and taste. So, this multigrain roti is an adapted recipe from Pol roti recipe to suit a toddler/preschooler. If you are a mom looking for Sri Lankan toddler food ideas, try this multigrain roti for breakfast or dinner. Your kid will love it and of course, he will get more nutrients than from a traditional pol roti. Or you can even try this tofu roti which is packed with protein.Multigrain Pol RotiThis time, I used mung bean flour, chickpea flour, and rice flour together with all-purpose flour. Instead of traditional lunu miris or katta sambola  which we serve with pol roti, I cooked mild spicy dhal curry to eat with this roti. From Digital Health Post I always find the reviews of good products and those also give me ideas to cook healthy foods.Anyway, here is my version of Multigrain Roti. Try it! If you look for more recipe ideas then check this soft idli recipe too.Recipe: Multigrain Roti – The Sri Lankan Style Multigrain Pol RotiIngredients (for 5-6 nos) 2 cups all-purpose flour ½ cup Mung Bean Flour½ cup chickpea flour½ cup rice flour2 cups freshly grated coconut 1 onion sliced 1-2 green chili sliced 1 sprig of curry leaves sliced 2 tbsp butter Salt to taste (about ½ tsp) Water (about ½ cup)","Add some salt as per taste. Mix all.Once mixing all the ingredients, then add water gradually & make dough.; Once you have roti dough, make small balls (golf ball sized) from the dough.Now it is time to cook roti.; Spread some flour on a chopping board or a plate, and flatten this small ball of dough to a round flat shape (Roti shape).; You can use a cutter to get a nice round shape or use yourhand to make it nice.Then, heat a flat pan.Place this flat roti on it and Cook for afew minutes turning both sides. Cook multigrain roti until both sides get slightly roasted.; Since we added butter to the dough, there is no need to add oil to the pan when you cook multigrain roti. It will not stick to the pan.Once both sides are cooked well (slightly roasted) It is ready to serve.; Continue the same procedure with the remaining dough.; Healthy multigrain roti is ready to serve with dhal curry or any other curry. If you serve kids, try thiswhite fish currytoo.; Sri Lankan Multigrain Roti; Do you like roti recipes? Please share your thoughts below.; Healthy Breakfast IdeasKids friendly recipesMultigrain rotiRotiSri Lankan RecipesSri Lankan roti recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Bread,Bun,Pizza and Baking recipes",https://foodcnr.com/multigrain-roti-sri-lankan-style-pol-roti/,https://foodcnr.com/wp-content/uploads/2017/06/multigrain-pol-roti.jpg
Sri Lankan Tomato Curry (Thakkali Curry),"Sri Lankan Tomato Curry (Thakkali Curry) is one of the Curry dishes from Sri Lanka.Vegetarian recipes from Sri Lankan recipes blog,Tomato curry for rice",written byAmila Gamage Wickramarachchi,"July 15, 2018",,,,,3,". If you are a Sri Lankan you probably love this dish. Otherwise, if you like to try curry dishes, then here is a new recipe for your collection!Sri Lankan Tomato CurryHave you checked this Sri Lankan kiri hodi recipe? It is another way to cook tomatoes in a curry. As another tomato curry, in kiri hodi, we don’t use red chili powder. Instead it is cooked with green chilies and finally curry looks white or yellowish. But in this thakkali curry recipe, we cook tomatoes with red chili powder. So, the appearance is reddish.Remember, tomato is sour doesn’t mean this tomato curry is a sour recipe such as raw mango curry. Instead the taste should be a mix of sour, spicy and sweet. Sweetish creamy taste is from thick coconut milk and not from added sugar!If you look for vegetarian recipes with tomatoes, then avoid adding Maldive fish. When you don’t add Maldive fish, this tomato curry is one of the vegetarian recipes from Sri Lanka which you can enjoy the flavours of tomato.Sri Lankan Thakkali CurryWell, this is how I cook tomato curry in Sri Lankan style. Try it and as always please let me know your experiences and ideas!Sri Lankan Tomato Curry RecipeIngredients (2-3 servings)2 medium sized tomatoes½ of medium sized onion sliced1 sprig curry leaves1 inch piece rampe (pandan leaf)¼ tsp fenugreek seeds1-2 inch piece of cinnamon2-3 green chilies½ tspn chili powder½ tspn raw curry powder¼ tspn turmeric powder¼ tspn mustard seeds½ cup thin coconut milk1 cup thick coconut milk1-2 tbspn cooking oil1 tspn lime juice1 tspn maldive fish (optional)Salt to taste","Slice onion, wash and cut tomatoes into pieces, wash and split green chilies. Keep aside.; Heat oil in a pan. When it is hot add mustard seeds. Mustard seeds will start popping up.; At this stage add onion, curry leaves, pandan leaf and stir fry. When it starts emitting aroma, add green chilies. Then add tomato slices. Stir fry it till tomatoes are soft.; Now add turmeric powder and mix. Then add chili powder, spice powder, fenugreek seeds, cinnamon piece and Maldive fish. If you want completely vegetarian dish, then avoid Maldive fish.; Once all mixed, add thin coconut milk and cook for few another minutes till all ingredients are cooked well.; Then add thick coconut milk and simmer in low flame. Stir time to time to avoid lumps. Simmer till you see oil appear on top of curry. Adjust salt as per taste. Add lime juice and remove from the stove.; Tip:Add banana peppers or capsicum to the curry. Then you will have Capsicum tomato curry which gives great flavours.; Also check:Sri Lankan Kiri Ala Curry; CurryCurry dishesSri Lankan Curry RecipesThakkali curryTomato curryTomato curry for riceVegetarian recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-tomato-curry-thakkali-curry/,https://foodcnr.com/wp-content/uploads/2016/05/Tomato-curry.jpg
Protein Packed Split Mung Beans Curry from Sri Lanka (Mung Piyali Curry),"Protein packed Split Mung Beans Curry from Sri Lanka,Vegetarian curry recipes with protein,Sri Lankan recipes,Sri lankan mung piyali curry recipe",written byAmila Gamage Wickramarachchi,"November 3, 2014",,,,,2-3,: (for 2-3 servings)1 cup Split mung beans1 onion sliced1 tsp red chili powder1 tsp raw curry powder½ tsp fenugreek seed¼ tsp turmeric powder1 sprig curry leaves1 inch piece of pandan leaf1 inch piece of cinnamon1 cup of thick coconut milk1 cup thin coconut milk,"If you already have split mung beans, cooking it is easier than you think. Otherwise, read the above description for making split beans at home.; If you use store bought split mung beans, then dry toast it before you cook.; Here are the steps to follow.; Heat a pan & toast split beans (Mung piyali) until mung beans are slightly brown and emits good aroma. Then add toasted split mung beans   into water & soak for about 1 hr.; After soaking, wash split bean & drain from water. Add to the cooking pot.; Now add all ingredients mentioned above other than thick coconut milk.; Mix well. Cover and cook until split beans are cooked well.; At this stage add thick coconut milk and adjust salt as per taste.; When coconut milk starts boiling, remove the curry from the stove. If you like dry curry, cook few more minutes until the liquid/curry disappears.; This Split Mung Beans curry well goes with plain rice and other sides.; The split mung beans curry is really easy to cook. Please try it and let me know the outcome. 🙂; CurryCurry dishesDhalMung BeansMung DhalSplit Mung BeansVegetarianVegetarian recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/split-mung-beans-curry-sri-lanka/,https://foodcnr.com/wp-content/uploads/2017/02/Sri-Lankan-Split-Mung-Beans-Curry.jpg
Sri Lankan Long Beans Curry / Ma Karal curry,"Long Beans curry or commonly called as Ma Karal curry is another tasty vegetable dish from Sri Lanka,Sri Lankan curry recipes from Food Corner blog.",written byAmila Gamage Wickramarachchi,"June 10, 2011",,,,,2-3,(2-3 servings)250g Long Beans1 onion sliced1 tomato cut into pieces1-2 dry red chilli crushed into pieces1 sprig curry leaves1inch piece pandan leaf/(rampa)(optional)1 tsp chili powder¼ tsp turmeric powder 1 tsp curry powder1 tsp mustard seed1 tsp fenugreek seedsPiece of cinnamonSalt to taste1/2 cup thick coconut milk2-3 tbspn cooking oil,"Here is my recipe for Sri Lankan Long Beans Curry.; Ingredients: (2-3 servings); 1 tomato cut into pieces; 1-2 dry red chilli crushed into pieces; 1 sprig curry leaves; 1inch piece pandan leaf/(rampa)(optional); 1 tsp chili powder; ¼ tsp turmeric powder; 1 tsp curry powder; 1 tsp mustard seed; 1 tsp fenugreek seeds; Piece of cinnamon; 1/2 cup thick coconut milk; 2-3 tbspn cooking oil; Wash and cut Long Beans into around 1 inch pieces. Keep aside.; Heat oil in a pan, add mustard seeds once oil is heated.; Once it is popping up, add onion, crushed chilli and curry leaves & pandan leaf.; Sauté for few seconds until onions are tender & releasing good fragrance.; Then add Long beans & mix well.Add tomato and mix well.Cook until tomato is soft and become like a sauce.; Add all the other spices .Mix all together, cover with a lid, allow to cook in medium flame. Check time to time and add some water if needed.; Once Long bean is cooked add thick coconut milk. Stir well.; Adjust salt to taste.; Simmer for few seconds & remove from the flame.; Sri Lankan Long beans curry is ready to serve.Hope you would enjoy by cooking this.; Long beans curry; Do you like Long Beans? How do you cook them? I really like to know your ideas and tips on cooking long beans.; Long Beans CurryMa KaralSri Lankan foodSri Lankan Recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-long-beans-curry-ma-karal-curry/,https://foodcnr.com/wp-content/uploads/2013/01/Sri-Lankan-Long-Beans-Curry-e1477295572664.jpg
Katta Sambola (Sri Lankan Chili Paste),"Katta Sambola (Sri Lankan Chili Paste),Katta sambola is a mix of chili,onion and salt which is a main dish of Sri Lankan Cuisine.Sri Lankan recipes online.",written byAmila Gamage Wickramarachchi,"June 20, 2019",,,,,,".Anyway, here are some of the tips to prepare delicious and appealing katta sambol dish.(Sri Lankan Chili Paste)Never use red chili powderAh? never use red chili powder? Yes, never use chili powder if you want to have really appealing katta sambol dish! If you don’t believe me, just search for katta sambol in Google and check the images section. Compare the katta sambol images which made with chili powder and chili flakes. Which one attracts you? You will find the answer.Use dried red chili as it is or use chili flakes.This is opposite for above. A katta sambol with chili seeds will really give you appealing hot and fiery look which katta sambol should have.Grind onion, do not use sliced onionWell, if you don’t have facility to grind onion (if you live in other country), then there is no option, you can use onion cut to small pieces in your katta sambol. Otherwise grind onion using grinding stone or mortar and pestle or electric grinder for better results.Use umbalakada chips (Maldive fish)Well, if you are preparing vegetarian dish, don’t use umbalakada. Otherwise adding umbalakada will enhance the flavor. For Sri Lankan dishes, umbalakada is like using MSG, it is a flavor enhancer. However MSG is not healthy, but our Sri Lankan version is natural and no such healthy risk!But don’t use umbalakada flavours or such which are in the market nowadays which claims to enhance the flavour. Well, at least those are not in my healthy cooking (or at least Sri Lankan true flavouful cooking)Use fresh lime juiceWell, here in Singapore, I also use ‘naran’ (calamansi) for katta sambol. But whenever possible, use natural lime juice for your katta sambol. Not even lemon juice.Lime juice will give you really attracting aroma which is of Sri Lankan katta sambol dish!Did I talk too much today? Well I have some time to write today as my son is still sleeping. 🙂 Finally here is the recipe for Sri Lankan Chili paste.(Sri Lankan Katta Sambol)Katta Sambola (Sri Lankan Chili Paste)Recipe : Katta Sambola (Sri Lankan Chili Paste)Ingredients:1 large onion (Bombay onion) or handful of small red onions2-3 tbsp. of red chili flakes (Alternatively you can use complete dried red chilies with seeds)1 tbsp. Maldive fish flakes (optional)1-2 tsp. of lime juice as per tasteSalt as per taste","Remove the skin of onion, wash and cut into pieces.; In grinding stone or in a grinder, grind chili, onion and salt together.; Remove the paste into a dish.; Add lime juice. (Add umbalakada flakes/chips at this point if you use)Mix well and adjust salt. Add more lime juice as per taste.; Katta sambola is ready to serve with any of above mentioned foods or withSri Lankan pol roti.; If you are a Sri Lanka, please let me know how do you prepare katta sambol? Do you have any tips to add to this preparation? Please comment below.; Note: I useumbalakadaflakes/chips which I buy as packets.So I use umbalakada at the time I add lime juice and mix well.I don’t use umbalakada flakes at the time I grind the onion and chili simply to keep the flakes without grinding.So,we like the taste with bites of umbalakada pieces.; If you dont like to feel the umbalakada and like to taste the flavour only,consider adding umbalakada at the time of grinding onions and chilli.; Thank you for visiting and thank you for being a reader ofFood Corner– TrulySri Lankan recipesblog.; Also check the sister sites:; For Travel inspiration           :  http://leisureandme.com/; To know bit of my mom life :   http://diaryofanewmom.com/; ChiliChili pasteKatta Sambola","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sambola & Chutney Recipes",https://foodcnr.com/katta-sambola-sri-lankan-chili-paste/,https://foodcnr.com/wp-content/uploads/2016/07/Sri-Lankan-Katta-Sambola-Recipe.jpg
Pol Sambola in a Traditional Sri Lankan Kitchen,"Pol Sambola in a Traditional Sri Lankan Kitchen,Sri Lankan recipes,must try Sri Lankan food in Sri Lanka,Food Corner recipe blog",written byAmila Gamage Wickramarachchi,"September 11, 2019",,,,,,1 cup grated fresh coconut4 dry red chili5-6 red onionsSalt as per taste1 tbspn lime juice,"Ok,I don’t have a photo of a coconut with the skin.Most of Sri Lankans have their own coconut trees.(mostly not in the city area).If we own coconut,first we have to remove the skin which is bit risky task.I really cannot or I never tried it!; Then brake the coconut into two.Yes,I can do this!Use a heavy knife and give few strokes to the middle of the coconut using the back of the knife!Oh!,I like to drink the water inside, don’t you?(I captured the above picture during my last holiday in Sri Lanka.She is getting ready to a coconut scraping competition.I will share photos of that competition soon!); Then we need to scrape the coconut. In Sri Lankan home,we have coconut scraper (aka hiramanaya).Nowadays there are different improved coconut scrapers.Below is another type of scraper which is bit easier than the above scraper.Check different types ofCoconut Scrapers; Once fresh coconut is ready,grind red chili,salt and red onions into a fine paste.Pol Sambola in a Traditional Sri Lankan Kitchen; Then add coconut and grind again.; If you use maldive fish,add now and grid again.; Finally add lemon juice and mix well in a bowl!; Below is the complete recipe.; 1 cup grated fresh coconut; Salt as per taste; 1 tbspn lime juice; Remove skin of red onions.; Wash and remove the ends of dried chili.; Grind red chili and red onions into a fine paste.; Add salt and grind again.; Then add fresh grated coconut and grind well.; Finally remove the ground coconut into a bowl & add lime juice.; Mix well. Adjust salt if needed.; It is ready to serve.Pol Sambola in a Traditional Sri Lankan Kitchen; If you want this to be more flavourful ,temper mustard seeds, curry leaves and sliced onions. Then add sambola into it and preparea fried pol samboladish. Check this recipe of fried pol sambola. You may like it too!; Now that,this is how we make pol sambola in our traditional Sri Lankan kitchen. How about you? I guess most of other Asian countries too use grinding stone in their kitchen. Please share your thoughts in comments.; Click if you are looking for a place to buy Coconut Scrapers","Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/pol-sambola-in-a-traditional-sri-lankan-kitchen/,https://foodcnr.com/wp-content/uploads/2014/06/Coconut-chutney-Sri-Lanka.jpg
Spicy Prawns in Chili Sauce,"Spicy Prawns in Chili Sauce,Sri Lankan style spicy prawn recipes,Seafood recipes, Food Corner Sri Lankan recipes,",written byAmila Gamage Wickramarachchi,"July 7, 2019",,,,,,"from the Sri Lankan kitchen.Who says you cant make sauces easily using the ingredients in a typical Sri Lankan kitchen?This is of course healthier than using store bought sauces. 🙂 Anyway,check this devilled prawns recipe if you love to try different Sri Lankan Chinese recipes! 🙂 Recipe : Spicy Prawns in Chili SauceIngredients:500g prawn/shrimp, cleaned, shelled and deveined4-5 tablespoons oil1 tomato sliced1 onion sliced½ cup thick coconut milk2 tspn Red chilli powder½ tspn Raw Curry Powder¼ tspn turmeric powder5-6 cloves of garlic1 inch piece of ginger2 inch piece of lemon grassSalt to taste","Grind red chilli,curry powder,turmeric powder,ginger,garlic and half of the onion slices into a thin paste. Keep aside.; Heat cooking oil in a pan.; Once oil is hot, add the lemon grass and remaining onion.Once onions are tender, add spice paste and stir-fry until aromatic.; Then add tomato slices and stir fry until tomato become tender and appear as a sauce.; Then add the prawns. Continue to stir-fry for about 2-3 minutes until prawns are pink.; After that,add thick coconut milk.Mix well.; Adjust for salt.Mix well to cover the prawns with the gravy/sauce.; Serve hot with rice.; Dont forget to try this  prawns recipe next time when you cook prawns at home. And dont forget to share your experience with me as a comment.I love to read those! 🙂 Happy cooking!; Try these prawn recipes:; Prawns in tomato sauce; Prawns in chilli sauce; Prawn recipesseafood recipesspicy","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Seafood Recipes",https://foodcnr.com/spicy-prawns-in-chili-sauce/,https://foodcnr.com/wp-content/uploads/2014/06/Spicy-Prawns-in-Chilly-Sauce5.jpg
Spicy Chicken Curry with Curd,"Spicy Chicken Curry with Curd,Chicken curry recipes,Sri Lankan Chicken curry recipes,Sri Lankan recipes blog,Food Corner Sri Lankan food blog",written byAmila Gamage Wickramarachchi,"December 7, 2017",,,,,2-3,"are from my Sri Lankan kitchen.Adding curd to the chicken curry didn’t give any unpleasant flavor to the curry. Instead, it was a creamy and thick curry which we liked. Appearance of the chicken curry is good too and bit similar to the look of Sri Lankan Chicken curry which I cook with raw spices.Well, most of the time, the Sri Lankan way of cooking chicken curry is with roasted spices. All neighbors know when we cook chicken curry or similar spicy dish because of the aroma of spices. It is actually delicious. But, it needs few more steps like roasting the spices in a pan, then mix with chicken and so on. Instead, I like to cook quickly. So, this is another recipe I use to cook chicken at home.Spicy Chicken Curry with CurdTry it with some plain curd. You’ll see the different flavor of this chicken curry.Recipe : Spicy Chicken Curry with CurdIngredients: (for 2-3 servings)150g Chicken                                    1 tomato sliced1 onion sliced1 tspn Ginger Garlic paste1-2 red chilies1-2 tsp chili powder1 tbs Raw curry powder¼ tsp turmeric powder1 tsp mustard seeds1 tsp fenugreek seedsPiece of cinnamon stickCurry leavesPiece of a pandan leaf (rampe)1 inch Piece of lemon grass4-5 tbspn cooking Oil½ cup plain yogurt/curdSalt to taste","Wash and cut chicken into pieces. Keep aside.; Mix all the spices listed above in a bowl. Add yogurt into it. Add about 1 tbspn of oil. Mix well and make the marinade for chicken. Then mix chicken pieces with this mix and keep in refrigerator for at least half an hour for marinate.; After half an hour,(after chicken is marinated),; Heat about 2-3 tbspn oil in a pan.; When it is hot, add mustard seeds.; When it is popping out, add onion.; Once onion are tender, add Ginger garlic paste, red chili, ,curry leaves, rampa ,lemon grass accordingly.; Mix well and sauté for about 1 minute.; Then add marinated chicken and mix well. Allow to fry well.; Then add tomato into this and sauté till tomato cooked well.(becomes like a sauce/paste).Cover & cook for 15 minutes. The liquid in tomato paste is enough for cooking. If the mix appears dry, add few spoons of water.; Adjust salt to taste.; Serve & Enjoy!!!; You will also like thisSri Lankan famous Chicken Devil recipe.; ChickenCurryIndianSri Lankan Curry Recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/spicy-chicken-curry-with-curd/,https://foodcnr.com/wp-content/uploads/2016/05/Chicken-curry-sri-lanka.jpg
Sri Lankan Coconut Sambol with Green Chili,"Sri Lankan Coconut Sambol with Green Chili,Pol sambola with amu miris,Those Sambola,Green Chili coconut sambol,Sri Lankan Recipes",written byAmila Gamage Wickramarachchi,"September 23, 2014",,,,,5,".Coconut Sambola or Pol sambola is one of the popular dishes in Sri Lanka. There are many variations for this tasty Sri Lankan condiment. We prepare pol sambola by grinding red chili powder and other ingredients with grated coconut, and this is great with rice and curry. Sometimes we fry prepared coconut sambola, then it gives another taste and even can keep for few days.Today recipe is about making coconut sambola with green chili. This sambola is different from other red chili coconut sambola from both taste and appearance. This pol sambola looks white/greenish in colour and well goes with roti or those or even with wade.Check : Those Sambola with red chilliRecently I prepared this green chili coconut sambola to serve with roti and I also captured few photos of this Sri Lankan dish to share the recipe here. If you love different chutney recipes or if you love to try Sri Lankan recipes, then keep this recipe in your next ‘to do list’ and don’t forget to try it and let me know the outcome. Here is the recipe.Recipe:Sri Lankan Coconut Sambol with Green Chili Ingredients (for 4-5 servings)2 cups Fresh grated coconut 2-3 green chilies 1 sprig curry leaves 3-4 small red onions (shallots) 1 tbspn Lime juice Salt as per taste","Remove skin of shallots and roughly cut into pieces.Remove the ends of green chilies. Remove stem of curry leaves.Grind green chili, shallots, curry leaves and salt together and make a fine paste.Finally add grated coconut and grind well.Add lime juice to the coconut paste and mix well.A tasty green chili sambol is ready to serve with roti.; Tip:Add 2-3 tbspn of water.Then this coconut sambol is perfect with those.(Those Sambol / Dosei sambol); ChutneySambolaSriSri Lanka","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Pickle Recipes",https://foodcnr.com/sri-lankan-coconut-sambol-with-green-chili/,https://foodcnr.com/wp-content/uploads/2015/12/DSC08501.jpg
Sri Lankan Alu Puhul Curry – Winter Melon Curry,Alu Puhul as we call in Sri Lanka or Winter Melon/Ash gourd in English is a fruit /vegetable gives delicious curry when we cook it with Sri Lankan spices.,written byAmila Gamage Wickramarachchi,"July 31, 2011",,,,,3-4,Sri Lankan Sweets and Treats for April New Year; Red Kidney Beans Curry in Sri Lankan Style; Beetroot Carrot Mung Parippu Stir Fry; 6 Sri Lankan Food Recipes which are Easy to Cook; Sri Lankan Kiri Ala Curry (Taro Roots Curry),"Wash & remove skin of winter melonCut winter melon into quarters and remove the seeds portion.Then cut it into bite size pieces. I prefer small pieces.But you can cut it into big bites too.Put winter melon in a cooking pan. Add curry leaves, green chili, onion and al the spices mentioned in the recipe.Add thin coconut milk and mix well.Cook in low heat until winter melon is softened and cooked.; Preparing the Coconut paste; Till the water melon is cooked well, prepare the coconut paste.Grind black pepper, garlic cloves and grated coconut into a thin paste. Keep aside.; When winter melon is well cooked, add thick coconut milk and mix well.; Adjust salt to taste.At this stage add the coconut paste too.Simmer in low flame till coconut milk is mixed well with curry and start boiling. When it starts boiling remove the curry from the heat and serve with plain rice and other curries.; Do you cook winter melon? If so, how do you cook? Please comment below.; Sri Lankan Sweets and Treats for April New Year; Red Kidney Beans Curry in Sri Lankan Style; Beetroot Carrot Mung Parippu Stir Fry; 6 Sri Lankan Food Recipes which are Easy to Cook; Sri Lankan Kiri Ala Curry (Taro Roots Curry); Sri Lankan Curry Recipeswinter melon","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-alu-puhul-curry-winter-melon-curry/,https://foodcnr.com/wp-content/uploads/2016/01/DSC08171.jpg
Kathurumurunga Leaves Salad,Kathurumurunga leaves salad or Kathurumurunga kola saladaya is a Sri Lankan recipe of cooking this edible leaves.Sri Lankan recipes are with lot of 'salada',written byAmila Gamage Wickramarachchi,"October 23, 2017",,,,,,2 cups of Kathurumurunga leaves  Oil for deep frying  1 medium size onion  2 green chilies  Salt as per taste  1 tspn lime juice,"For this salad you need Kathurumurunga leaves removed from its stem.; First wash the kathurumurunga leaves, drain water and pat dry.; Then deep fry the leaves and keep on a kitchen towel to drain oil.; Now it is time to prepare Kathurumurunga salad.; Slice onion and put into a dish.; Slice green chili too.; Then add salt to green chili and sliced onion. Mix well; We do this step before adding deep fried kathurumurunga leaves, I found it helps to mix salt better with chili and onion.; Now add deep fried kathurumurunga leaves and finally add lime juice to it.; Mix well and serve with plain rice and other sides.; Tip: Prepare this salad just before serving to keep its freshness.Adjust lime juice and salt as per taste.; Kathurumurunga Leaves Salad; Now it is your turn. If you try this and find it tasty, don’t forget to share the comments and suggestions with me too.; Edible LeavesKathurumurungaSalada","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/kathurumurunga-leaves-salad/,https://foodcnr.com/wp-content/uploads/2015/11/DSC08471.jpg
Devilled Fish Balls,"Devilled Fish Balls recipe in Sri Lankan style,Sri Lankan recipes for devilled dishes.spicy fish balls recipe,Deval recipes,Fish balls recipes,",written byAmila Gamage Wickramarachchi,"January 12, 2018",,,,,1,"(For 1 serving dish)1 pack of Fish Balls (8-10 nos.fish balls)1 medium size onion2 tspn ginger garlic paste1-2 green chilies1/2 tbspn red chili flakesFor the sauce:3 tbspn tomato sauce1 tbspn soy sauce1/2 tbspn red chili flakes2-3 tbspn warm waterCooking OilSalt, pepper as required.","Slice onion & green chili into bite size pieces. Keep aside.In a bowl, mix tomato sauce, soy sauce, chili flakes and warm water together.Adjust the amount of chili flakes if you need it to be spicier or less spicy. Keep this sauce aside.In a pan, heat 2-3 teaspoons of oil. When oil is hot, add fish balls and fry well till it is cooked and slightly brown.Then add ginger garlic paste. When it starts to emit aroma, add sliced onion & chili .Mix well.Once all are mixed well, add the sauce mixture .Mix well till all combine well.Add salt & pepper as required.Serve it hot as a side or as an appetizer!; Also check this most popularChicken Devilled recipetoo.; DevilledDevilled Fish BallsFishFish ballsStir Fry","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/devilled-fish-balls/,https://foodcnr.com/wp-content/uploads/2015/11/Spicy-fish-balls.jpg
Sweet Potato Leaves Stir Fry (Bathala Kola Recipe),"Sweet Potato Leaves Stir Fry,Sri Lankan Bathala Kola Stir Fry recipe,Edible greens recipes Sri Lankan Style,Sri Lankan Recipe Blog",written byAmila Gamage Wickramarachchi,"December 15, 2014",,,,,,1 bunch of Sweet Potato leaves2 garlic cloves 1 onion ½ tspn mustard seeds 1 tbspn chili flakes ¼ tspn turmeric powder 1 tbspn chili paste (recipe: https://foodcnr.com/chili-paste-chinese-chili-paste-in-sri-lankan-style/ ) Salt as per taste 1 tbspn cooking oil,"Wash sweet potato leaves properly.; Remove the stems which are mature or hard.Cut it coarsely and set aside to drain excess water.; Slice onion, chop garlic and keep aside.Now it is time to cook!; Heat up cooking oil in a wok, when it is hot, add mustard seeds.When mustard seeds start to pop out, add garlic and onion.; Mix well and Stir and fry till onions and garlic start emitting aroma.; At this stage, add chili paste and mix well.; Stir the mix and add chili flakes and turmeric powder.; Then add all the leaves which we kept aside and mix well.; Adjust salt and remove from the stove.; Actually the heat of the pan is really enough for cooking sweet potato leaves without changing the colour much.; Sweet Potato Leaves Stir Fry is ready!; Serve with plain rice or even with fried rice.; Edible LeavesGreen LeavesStir FrySweet Potato Leaves Stir FrySweet Potatoes Leaves","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sambola & Chutney Recipes",https://foodcnr.com/sweet-potatoes-leaves-stir-fry-bathala-kola-recipe/,https://foodcnr.com/wp-content/uploads/2016/04/Sweet-Potatoes-Leaves-Stir-Fry.jpg
Sri Lankan Cowpea Curry with Coconut Paste,If you look for Sri Lankan recipes for cowpea or Kawpi curry then try this.This Sri Lankan Cowpea Curry with Coconut Paste is thick in gravy.,written byAmila Gamage Wickramarachchi,"September 26, 2021",,,,,3,Sri Lankan Sweets and Treats for April New Year; Red Kidney Beans Curry in Sri Lankan Style; Beetroot Carrot Mung Parippu Stir Fry; 6 Sri Lankan Food Recipes which are Easy to Cook; Sri Lankan Kiri Ala Curry (Taro Roots Curry),"First cook soaked cowpea well and it should be easily mashed.Drain water & keep aside.Toast fresh coconut till golden brown. Also dry roast the spices and chili powder. Grind roasted spices, chili and toasted coconut in to a fine paste.In a cooking pot, add cooked cowpea, onion, curry leaves and the coconut paste. Add cinnamon piece too. Add coconut milk to this and mix well.Then simmer in low heat till all mix well and oil separates.Adjust salt as per taste.Remove from heat and serve with plain rice.; More Sri Lankan Recipes:; Sri Lankan Sweets and Treats for April New Year; Red Kidney Beans Curry in Sri Lankan Style; Beetroot Carrot Mung Parippu Stir Fry; 6 Sri Lankan Food Recipes which are Easy to Cook; Sri Lankan Kiri Ala Curry (Taro Roots Curry)","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-cowpea-curry-with-coconut-paste/,https://foodcnr.com/wp-content/uploads/2015/07/Blackeyed-beans-curry-recipe.jpg
